UPDATE	1,2	bn:00079238n	Concept	[wn:06643303n]	http://babelnet.org/rdf/s00079238n	null
Thursday	134,135	bn:00076744n	Concept	[wn:15164354n]	http://babelnet.org/rdf/s00076744n	http://dbpedia.org/resource/Thursday
investigation	136,137	bn:00047354n	Concept	[wn:00633864n]	http://babelnet.org/rdf/s00047354n	null
continued	137,138	bn:00085714v	Concept	[wn:02684924v]	http://babelnet.org/rdf/s00085714v	null
NEWLINE	139,140	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency
process	146,147	bn:00020452n	Concept	[wn:00023271n]	http://babelnet.org/rdf/s00020452n	http://dbpedia.org/resource/Cognition
reviewing	148,149	bn:00092618v	Concept	[wn:00696189v]	http://babelnet.org/rdf/s00092618v	null
evidence	150,151	bn:00032045n	Concept	[wn:05823932n]	http://babelnet.org/rdf/s00032045n	http://dbpedia.org/resource/Evidence
including	152,153	bn:00089660v	Concept	[wn:02632940v]	http://babelnet.org/rdf/s00089660v	null
body	154,155	bn:00011744n	Concept	[wn:05216365n]	http://babelnet.org/rdf/s00011744n	http://dbpedia.org/resource/Physical_body
Ed	158,159	bn:00029719n	Concept	[wn:14045141n]	http://babelnet.org/rdf/s00029719n	http://dbpedia.org/resource/Erectile_dysfunction
Hazel	159,160	bn:00043235n	Concept	[wn:13144084n]	http://babelnet.org/rdf/s00043235n	http://dbpedia.org/resource/Pomaderris_apetala
managing	161,162	bn:00084092v	Concept	[wn:02522864v]	http://babelnet.org/rdf/s00084092v	null
deputy district attorney	162,165	bn:00024945n	Concept	[wn:10019072n]	http://babelnet.org/rdf/s00024945n	http://dbpedia.org/resource/District_attorney
said	165,166	bn:00093287v	Concept	[wn:01009240v]	http://babelnet.org/rdf/s00093287v	null
Thursday	167,168	bn:00076744n	Concept	[wn:15164354n]	http://babelnet.org/rdf/s00076744n	http://dbpedia.org/resource/Thursday
NEWLINE	169,170	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency
Salinas	170,171	bn:00196256n	Named Entity	[]	http://babelnet.org/rdf/s00196256n	http://dbpedia.org/resource/Salinas,_California
police	171,172	bn:00022026n	Concept	[wn:08209687n]	http://babelnet.org/rdf/s00022026n	http://dbpedia.org/resource/Constabulary
declined	172,173	bn:00086389v	Concept	[wn:00203866v]	http://babelnet.org/rdf/s00086389v	null
comment	174,175	bn:00085415v	Concept	[wn:01058574v]	http://babelnet.org/rdf/s00085415v	null
announcing	176,177	bn:00082637v	Concept	[wn:00974367v]	http://babelnet.org/rdf/s00082637v	null
incident	178,179	bn:00046282n	Concept	[wn:07307477n]	http://babelnet.org/rdf/s00046282n	null
said	181,182	bn:00093287v	Concept	[wn:01009240v]	http://babelnet.org/rdf/s00093287v	null
Monterey County	183,185	bn:03699882n	Named Entity	[]	http://babelnet.org/rdf/s03699882n	http://dbpedia.org/resource/Monterey_County,_California
District Attorney	185,187	bn:00024945n	Concept	[wn:10019072n]	http://babelnet.org/rdf/s00024945n	http://dbpedia.org/resource/District_attorney
Office	188,189	bn:00001961n	Concept	[wn:08337324n]	http://babelnet.org/rdf/s00001961n	http://dbpedia.org/resource/Government_agency
conduct	190,191	bn:00084593v	Concept	[wn:02445509v]	http://babelnet.org/rdf/s00084593v	null
investigation	192,193	bn:00047354n	Concept	[wn:00633864n]	http://babelnet.org/rdf/s00047354n	null
NEWLINE	194,195	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency
Hazel	195,196	bn:00043235n	Concept	[wn:13144084n]	http://babelnet.org/rdf/s00043235n	http://dbpedia.org/resource/Pomaderris_apetala
said	196,197	bn:00093287v	Concept	[wn:01009240v]	http://babelnet.org/rdf/s00093287v	null
witnesses	197,198	bn:00081454n	Concept	[wn:10786517n]	http://babelnet.org/rdf/s00081454n	http://dbpedia.org/resource/Witness
reported	198,199	bn:00082233v	Concept	[wn:00965035v]	http://babelnet.org/rdf/s00082233v	null
saw	200,201	bn:00093430v	Concept	[wn:02129289v]	http://babelnet.org/rdf/s00093430v	null
juvenile	202,203	bn:00105585a	Concept	[wn:02892980a]	http://babelnet.org/rdf/s00105585a	null
Hispanic	203,204	bn:02093014n	Concept	[]	http://babelnet.org/rdf/s02093014n	http://dbpedia.org/resource/Race_and_ethnicity_in_the_United_States_Census
male	204,205	bn:00106354a	Concept	[wn:01476685a]	http://babelnet.org/rdf/s00106354a	null
wielding	205,206	bn:00087832v	Concept	[wn:02204564v]	http://babelnet.org/rdf/s00087832v	null
knife	207,208	bn:00049322n	Concept	[wn:03623556n]	http://babelnet.org/rdf/s00049322n	http://dbpedia.org/resource/Knife
Officers	209,210	bn:00054972n	Concept	[wn:10317007n]	http://babelnet.org/rdf/s00054972n	http://dbpedia.org/resource/Officer_(armed_forces)
tried	210,211	bn:00082844v	Concept	[wn:02530167v]	http://babelnet.org/rdf/s00082844v	null
disarm	212,213	bn:00086554v	Concept	[wn:01087835v]	http://babelnet.org/rdf/s00086554v	null
juvenile	214,215	bn:00105585a	Concept	[wn:02892980a]	http://babelnet.org/rdf/s00105585a	null
chased	216,217	bn:00084831v	Concept	[wn:02001858v]	http://babelnet.org/rdf/s00084831v	null
residence	220,221	bn:00000355n	Concept	[wn:08558963n]	http://babelnet.org/rdf/s00000355n	null
time	226,227	bn:00077270n	Concept	[wn:00028270n]	http://babelnet.org/rdf/s00077270n	http://dbpedia.org/resource/Time
suspect	229,230	bn:00103017a	Concept	[wn:01917594a]	http://babelnet.org/rdf/s00103017a	null
allegedly	230,231	bn:00114224r	Concept	[wn:00154307r]	http://babelnet.org/rdf/s00114224r	null
turned	231,232	bn:00095233v	Concept	[wn:01907258v]	http://babelnet.org/rdf/s00095233v	null
charged	233,234	bn:00083234v	Concept	[wn:01121719v]	http://babelnet.org/rdf/s00083234v	null
officers	235,236	bn:00054972n	Concept	[wn:10317007n]	http://babelnet.org/rdf/s00054972n	http://dbpedia.org/resource/Officer_(armed_forces)
forcing	237,238	bn:00085252v	Concept	[wn:02504562v]	http://babelnet.org/rdf/s00085252v	null
defend	240,241	bn:00086452v	Concept	[wn:00895304v]	http://babelnet.org/rdf/s00086452v	null
opening fire	243,245	bn:00088225v	Concept	[wn:01135783v]	http://babelnet.org/rdf/s00088225v	null
service weapons	249,251	bn:02629438n	Concept	[]	http://babelnet.org/rdf/s02629438n	http://dbpedia.org/resource/Service_rifle
Hazel	252,253	bn:00043235n	Concept	[wn:13144084n]	http://babelnet.org/rdf/s00043235n	http://dbpedia.org/resource/Pomaderris_apetala
said	253,254	bn:00093287v	Concept	[wn:01009240v]	http://babelnet.org/rdf/s00093287v	null
fire hoses	254,256	bn:00034654n	Concept	[wn:03346004n]	http://babelnet.org/rdf/s00034654n	http://dbpedia.org/resource/Fire_hose
rubber bullets	257,259	bn:00068459n	Concept	[wn:04116389n]	http://babelnet.org/rdf/s00068459n	http://dbpedia.org/resource/Rubber_bullet
tasers	260,261	bn:01703615n	Named Entity	[]	http://babelnet.org/rdf/s01703615n	http://dbpedia.org/resource/Taser
used	262,263	bn:13783090v	Concept	[]	http://babelnet.org/rdf/s13783090v	null
times	265,266	bn:00077270n	Concept	[wn:00028270n]	http://babelnet.org/rdf/s00077270n	http://dbpedia.org/resource/Time
contact	268,269	bn:00022112n	Concept	[wn:00039297n]	http://babelnet.org/rdf/s00022112n	null
deploying	271,272	bn:00086617v	Concept	[wn:01149327v]	http://babelnet.org/rdf/s00086617v	null
lethal weapon	273,275	bn:01670218n	Named Entity	[]	http://babelnet.org/rdf/s01670218n	http://dbpedia.org/resource/Lethal_Weapon
NEWLINE	277,278	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency
juvenile	279,280	bn:00105585a	Concept	[wn:02892980a]	http://babelnet.org/rdf/s00105585a	null
died	280,281	bn:00084343v	Concept	[wn:00358431v]	http://babelnet.org/rdf/s00084343v	null
scene	283,284	bn:00069550n	Concept	[wn:08645963n]	http://babelnet.org/rdf/s00069550n	null
NEWLINE	285,286	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency
Authorities	286,287	bn:00001961n	Concept	[wn:08337324n]	http://babelnet.org/rdf/s00001961n	http://dbpedia.org/resource/Government_agency
said	287,288	bn:00093287v	Concept	[wn:01009240v]	http://babelnet.org/rdf/s00093287v	null
additional	292,293	bn:00096432a	Concept	[wn:00048858a]	http://babelnet.org/rdf/s00096432a	null
information	293,294	bn:00046705n	Concept	[wn:05816287n]	http://babelnet.org/rdf/s00046705n	http://dbpedia.org/resource/Information
coming	294,295	bn:00085319v	Concept	[wn:01849221v]	http://babelnet.org/rdf/s00085319v	null
planning	298,299	bn:00083196v	Concept	[wn:00705227v]	http://babelnet.org/rdf/s00083196v	null
hold	300,301	bn:00089384v	Concept	[wn:02681795v]	http://babelnet.org/rdf/s00089384v	null
press conference	302,304	bn:00057552n	Concept	[wn:07144834n]	http://babelnet.org/rdf/s00057552n	http://dbpedia.org/resource/News_conference
shooting	306,307	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
time	309,310	bn:00077270n	Concept	[wn:00028270n]	http://babelnet.org/rdf/s00077270n	http://dbpedia.org/resource/Time
NEWLINE	311,312	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency
Buy	312,313	bn:00008569n	Concept	[wn:13253751n]	http://babelnet.org/rdf/s00008569n	null
Photo	313,314	bn:00032381n	Concept	[wn:03925226n]	http://babelnet.org/rdf/s00032381n	http://dbpedia.org/resource/Photograph
Salinas	314,315	bn:00196256n	Named Entity	[]	http://babelnet.org/rdf/s00196256n	http://dbpedia.org/resource/Salinas,_California
police	315,316	bn:00022026n	Concept	[wn:08209687n]	http://babelnet.org/rdf/s00022026n	http://dbpedia.org/resource/Constabulary
investigators	316,317	bn:00026633n	Concept	[wn:10009276n]	http://babelnet.org/rdf/s00026633n	http://dbpedia.org/resource/Detective
remain	317,318	bn:00092756v	Concept	[wn:00117985v]	http://babelnet.org/rdf/s00092756v	null
scene	319,320	bn:00069550n	Concept	[wn:08645963n]	http://babelnet.org/rdf/s00069550n	null
Wednesday	320,321	bn:00054897n	Concept	[wn:15164233n]	http://babelnet.org/rdf/s00054897n	http://dbpedia.org/resource/Wednesday
officer	323,324	bn:00054972n	Concept	[wn:10317007n]	http://babelnet.org/rdf/s00054972n	http://dbpedia.org/resource/Officer_(armed_forces)
involved	325,326	bn:00082428v	Concept	[wn:02677097v]	http://babelnet.org/rdf/s00082428v	null
shooting	326,327	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
block	330,331	bn:00011308n	Concept	[wn:02852523n]	http://babelnet.org/rdf/s00011308n	http://dbpedia.org/resource/Block_(district_subdivision)
Terrace	332,333	bn:00061019n	Concept	[wn:03899768n]	http://babelnet.org/rdf/s00061019n	http://dbpedia.org/resource/Patio
Street	333,334	bn:00074595n	Concept	[wn:04334599n]	http://babelnet.org/rdf/s00074595n	http://dbpedia.org/resource/Street
Salinas	335,336	bn:00196256n	Named Entity	[]	http://babelnet.org/rdf/s00196256n	http://dbpedia.org/resource/Salinas,_California
incident	338,339	bn:00046282n	Concept	[wn:07307477n]	http://babelnet.org/rdf/s00046282n	null
occurred	339,340	bn:00085337v	Concept	[wn:00339934v]	http://babelnet.org/rdf/s00085337v	null
early hours	342,344	bn:01365994n	Named Entity	[]	http://babelnet.org/rdf/s01365994n	http://dbpedia.org/resource/Early_Hours
Wednesday	345,346	bn:00054897n	Concept	[wn:15164233n]	http://babelnet.org/rdf/s00054897n	http://dbpedia.org/resource/Wednesday
January 18th	347,349	bn:00859124n	Named Entity	[]	http://babelnet.org/rdf/s00859124n	http://dbpedia.org/resource/January_18
Photo	353,354	bn:00032381n	Concept	[wn:03925226n]	http://babelnet.org/rdf/s00032381n	http://dbpedia.org/resource/Photograph
Salinas Californian	357,359	bn:00998516n	Named Entity	[]	http://babelnet.org/rdf/s00998516n	http://dbpedia.org/resource/The_Salinas_Californian
NEWLINE	360,361	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency
Buy	361,362	bn:00008569n	Concept	[wn:13253751n]	http://babelnet.org/rdf/s00008569n	null
Photo	362,363	bn:00032381n	Concept	[wn:03925226n]	http://babelnet.org/rdf/s00032381n	http://dbpedia.org/resource/Photograph
Salinas	363,364	bn:00196256n	Named Entity	[]	http://babelnet.org/rdf/s00196256n	http://dbpedia.org/resource/Salinas,_California
police	364,365	bn:00022026n	Concept	[wn:08209687n]	http://babelnet.org/rdf/s00022026n	http://dbpedia.org/resource/Constabulary
investigators	365,366	bn:00026633n	Concept	[wn:10009276n]	http://babelnet.org/rdf/s00026633n	http://dbpedia.org/resource/Detective
remain	366,367	bn:00092756v	Concept	[wn:00117985v]	http://babelnet.org/rdf/s00092756v	null
scene	368,369	bn:00069550n	Concept	[wn:08645963n]	http://babelnet.org/rdf/s00069550n	null
Wednesday	369,370	bn:00054897n	Concept	[wn:15164233n]	http://babelnet.org/rdf/s00054897n	http://dbpedia.org/resource/Wednesday
officer	372,373	bn:00054972n	Concept	[wn:10317007n]	http://babelnet.org/rdf/s00054972n	http://dbpedia.org/resource/Officer_(armed_forces)
involved	374,375	bn:00082428v	Concept	[wn:02677097v]	http://babelnet.org/rdf/s00082428v	null
shooting	375,376	bn:00089349v	Concept	[wn:01137138v]	http://babelnet.org/rdf/s00089349v	null
block	379,380	bn:00011308n	Concept	[wn:02852523n]	http://babelnet.org/rdf/s00011308n	http://dbpedia.org/resource/Block_(district_subdivision)
Terrace	381,382	bn:00061019n	Concept	[wn:03899768n]	http://babelnet.org/rdf/s00061019n	http://dbpedia.org/resource/Patio
Street	382,383	bn:00074595n	Concept	[wn:04334599n]	http://babelnet.org/rdf/s00074595n	http://dbpedia.org/resource/Street
Salinas	384,385	bn:00196256n	Named Entity	[]	http://babelnet.org/rdf/s00196256n	http://dbpedia.org/resource/Salinas,_California
incident	387,388	bn:00046282n	Concept	[wn:07307477n]	http://babelnet.org/rdf/s00046282n	null
occurred	388,389	bn:00085337v	Concept	[wn:00339934v]	http://babelnet.org/rdf/s00085337v	null
early hours	391,393	bn:01365994n	Named Entity	[]	http://babelnet.org/rdf/s01365994n	http://dbpedia.org/resource/Early_Hours
Wednesday	394,395	bn:00054897n	Concept	[wn:15164233n]	http://babelnet.org/rdf/s00054897n	http://dbpedia.org/resource/Wednesday
January 18th	396,398	bn:00859124n	Named Entity	[]	http://babelnet.org/rdf/s00859124n	http://dbpedia.org/resource/January_18
Photo	402,403	bn:00032381n	Concept	[wn:03925226n]	http://babelnet.org/rdf/s00032381n	http://dbpedia.org/resource/Photograph
Salinas Californian	406,408	bn:00998516n	Named Entity	[]	http://babelnet.org/rdf/s00998516n	http://dbpedia.org/resource/The_Salinas_Californian
NEWLINE	409,410	bn:00050913n	Concept	[wn:05057382n]	http://babelnet.org/rdf/s00050913n	http://dbpedia.org/resource/Low_frequency
Read	410,411	bn:00066357n	Concept	[wn:06590065n]	http://babelnet.org/rdf/s00066357n	null
Share	412,413	bn:00070912n	Concept	[wn:13342135n]	http://babelnet.org/rdf/s00070912n	http://dbpedia.org/resource/Share_(finance)
story	414,415	bn:00056857n	Concept	[wn:07221094n]	http://babelnet.org/rdf/s00056857n	http://dbpedia.org/resource/Narration
